DateTime, Transaction, LineID.From, LineID.To, Duration, Charge, HandsetID.From, HandsetModel.From
2005-01-16 08:25:32,topup,33,,,-1000,33,blackberry curve
2005-01-16 08:59:45,call,23,29,234,725.4,23,motorola-c113
2005-01-16 09:41:21,call,93,47,50,155.0,93,nokia-1200
2005-01-16 09:48:04,sms,91,33,,50,91,motorola-c113
2005-01-16 13:35:57,call,84,13,798,2473.8,84,motorola-c113
2005-01-16 14:18:15,call,32,11,537,1664.7,32,blackberry curve
2005-01-16 16:49:33,call,62,49,31,96.1,62,motorola-c113
2005-01-16 17:53:20,call,97,20,900,2790.0,97,motorola-c113
2005-01-16 21:05:22,call,35,14,586,1816.6,35,nokia-1200
2005-01-16 21:31:20,call,6,41,453,1404.3,6,nokia-1200
2005-01-16 23:22:36,call,4,41,444,1376.4,4,nokia-1100
2005-01-17 00:29:52,call,91,23,246,762.6,91,motorola-c113
2005-01-17 01:20:05,call,57,40,212,657.2,57,nokia-1100
2005-01-17 01:44:13,call,91,33,1357,4206.7,91,motorola-c113
2005-01-17 01:48:39,call,10,79,273,846.3,10,blackberry curve
2005-01-17 02:17:23,topup,67,,,-5000,67,blackberry curve
2005-01-17 02:36:29,sms,14,96,,50,14,nokia-1200
2005-01-17 02:53:06,call,47,25,410,1271.0,47,motorola-c113
2005-01-17 06:00:19,call,54,41,668,2070.8,54,nokia-1100
2005-01-17 06:12:38,call,29,6,899,2786.9,29,motorola-c113
2005-01-17 06:22:54,call,52,1,1025,3177.5,52,nokia-1200
2005-01-17 06:44:33,call,63,11,335,1038.5,63,nokia-1100
2005-01-17 07:00:42,call,73,31,280,868.0,73,blackberry curve
2005-01-17 08:16:06,call,49,62,395,1224.5,49,motorola-c113
2005-01-17 09:28:29,sms,86,6,,50,86,motorola-c113
2005-01-17 10:04:24,topup,79,,,-1000,79,nokia-1100
2005-01-17 10:04:27,call,62,61,229,709.9,62,motorola-c113
2005-01-17 10:18:23,call,23,29,733,2272.3,23,motorola-c113
2005-01-17 10:22:57,call,62,49,814,2523.4,62,motorola-c113
2005-01-17 11:54:43,call,76,27,340,1054.0,76,blackberry curve
2005-01-17 14:57:22,call,27,15,327,1013.7,27,nokia-1100
2005-01-17 15:39:34,sms,6,65,,50,6,nokia-1200
2005-01-17 15:46:06,call,86,6,206,638.6,86,motorola-c113
2005-01-17 17:55:09,call,96,14,130,403.0,96,nokia-1100
2005-01-17 18:19:09,call,30,19,668,2070.8,30,nokia-1100
2005-01-17 20:58:37,topup,15,,,-1000,15,motorola-c113
2005-01-17 21:47:07,sms,3,4,,50,3,nokia-1100
2005-01-17 22:27:43,topup,82,,,-1000,82,motorola-c113
2005-01-18 02:00:49,call,23,29,392,1215.2,23,motorola-c113
2005-01-18 04:13:59,call,40,67,83,257.3,40,nokia-1100
2005-01-18 08:03:37,call,41,34,83,257.3,41,nokia-1200
2005-01-18 08:07:03,call,87,0,891,2762.1,87,blackberry curve
2005-01-18 08:23:39,call,9,62,324,1004.4,9,motorola-c113
2005-01-18 08:57:40,call,73,31,113,350.3,73,blackberry curve
2005-01-18 10:45:14,call,58,67,661,2049.1,58,motorola-c113
2005-01-18 12:04:44,call,3,4,10,31.0,3,nokia-1100
2005-01-18 13:21:32,balance inquiry,76,,,0,76,blackberry curve
2005-01-18 13:49:42,balance inquiry,42,,,0,42,nokia-1100
2005-01-18 15:53:35,call,4,41,131,406.1,4,nokia-1100
2005-01-18 19:30:15,call,63,24,830,2573.0,63,nokia-1100
2005-01-18 21:07:23,call,33,14,94,291.4,33,blackberry curve
2005-01-19 00:20:48,call,1,29,1314,4073.4,1,motorola-c113
2005-01-19 00:49:20,call,86,6,400,1240.0,86,motorola-c113
2005-01-19 03:16:36,call,3,43,509,1577.9,3,nokia-1100
2005-01-19 05:11:04,call,8,15,505,1565.5,8,motorola-c113
2005-01-19 10:49:31,balance inquiry,97,,,0,97,motorola-c113
2005-01-19 16:08:30,call,1,52,129,399.9,1,motorola-c113
2005-01-19 16:34:40,sms,33,10,,50,33,blackberry curve
2005-01-19 17:32:45,call,48,15,489,1515.9,48,nokia-1200
2005-01-19 20:26:43,call,97,20,1094,3391.4,97,motorola-c113
2005-01-19 23:22:15,call,3,4,68,210.8,3,nokia-1100
2005-01-20 00:31:36,call,33,10,797,2470.7,33,blackberry curve
2005-01-20 01:26:59,call,61,40,747,2315.7,61,nokia-1100
2005-01-20 05:58:46,call,15,14,172,533.2,15,motorola-c113
2005-01-20 08:02:11,call,7,53,370,1147.0,7,motorola-c113
2005-01-20 08:37:45,call,82,51,388,1202.8,82,motorola-c113
2005-01-20 11:02:11,call,96,14,57,176.7,96,nokia-1100
2005-01-20 14:49:35,call,79,22,837,2594.7,79,nokia-1100
2005-01-20 20:27:55,call,15,1,105,325.5,15,motorola-c113
2005-01-20 22:49:39,call,15,14,145,449.5,15,motorola-c113
2005-01-21 03:30:33,topup,14,,,-500,14,nokia-1200
2005-01-21 06:03:19,call,6,65,417,1292.7,6,nokia-1200
2005-01-21 07:01:50,call,7,4,85,263.5,7,motorola-c113
2005-01-21 11:45:24,topup,22,,,-500,22,nokia-1100
2005-01-21 17:57:02,sms,14,96,,50,14,nokia-1200
2005-01-21 19:18:15,call,6,65,179,554.9,6,nokia-1200
2005-01-22 01:08:24,call,73,31,47,145.7,73,blackberry curve
2005-01-22 01:49:49,call,98,7,345,1069.5,98,blackberry curve
2005-01-22 04:55:16,call,7,53,95,294.5,7,motorola-c113
2005-01-22 06:25:24,call,98,7,198,613.8,98,blackberry curve
2005-01-22 07:49:42,balance inquiry,3,,,0,3,nokia-1100
2005-01-22 11:35:04,call,7,4,237,734.7,7,motorola-c113
2005-01-22 22:53:12,sms,98,7,,50,98,blackberry curve
2005-01-23 02:31:53,call,1,29,1072,3323.2,1,motorola-c113
2005-01-23 05:44:36,call,73,31,231,716.1,73,blackberry curve
2005-01-23 15:19:16,call,14,96,56,173.6,14,nokia-1200
2005-01-23 16:48:43,sms,42,14,,50,42,nokia-1100
2005-01-23 21:50:18,topup,7,,,-10000,7,motorola-c113
2005-01-24 02:41:58,call,3,4,437,1354.7,3,nokia-1100
2005-01-24 02:43:58,call,76,27,867,2687.7,76,blackberry curve
2005-01-25 01:56:21,balance inquiry,76,,,0,76,blackberry curve
2005-01-25 03:16:02,sms,15,14,,50,15,motorola-c113
2005-01-25 06:39:13,call,98,7,785,2433.5,98,blackberry curve
2005-01-25 15:41:01,topup,22,,,-2000,22,nokia-1100
2005-01-26 00:17:06,call,7,53,361,1119.1,7,motorola-c113
2005-01-26 04:15:23,call,63,24,260,806.0,63,nokia-1100
2005-01-26 14:25:10,call,76,27,37,114.7,76,blackberry curve
2005-01-26 16:18:21,call,15,14,60,186.0,15,motorola-c113
2005-01-26 18:03:41,topup,82,,,-1000,82,motorola-c113
2005-01-28 08:11:34,call,42,14,410,1271.0,42,nokia-1100
2005-01-28 09:48:46,call,82,51,1405,4355.5,82,motorola-c113
2005-01-28 13:51:31,call,82,51,216,669.6,82,motorola-c113
2005-01-28 14:54:24,call,82,51,17,52.7,82,motorola-c113
2005-01-29 03:01:08,balance inquiry,42,,,0,42,nokia-1100
2005-01-29 14:49:08,call,94,44,37,114.7,94,motorola-c113
2005-01-30 00:42:01,balance inquiry,22,,,0,22,nokia-1100
2005-01-31 05:09:27,call,6,65,408,1264.8,6,nokia-1200
2005-01-31 18:11:54,call,22,55,659,2042.9,22,nokia-1100
2005-02-01 19:21:59,topup,94,,,-10000,94,motorola-c113
2005-02-01 20:43:27,call,67,34,523,1621.3,67,blackberry curve
2005-02-02 06:16:03,call,42,14,800,2480.0,42,nokia-1100
2005-02-02 10:11:58,sms,67,34,,50,67,blackberry curve
2005-02-04 19:44:27,topup,94,,,-500,94,motorola-c113
2005-02-05 21:10:46,call,94,44,14,43.4,94,motorola-c113
2005-02-06 09:43:19,call,67,34,19,58.9,67,blackberry curve
2005-02-06 23:48:03,call,94,44,28,86.8,94,motorola-c113
